caption,username,post_url,filename,google_drive_link
"A cosmic phantom spiral 🌀  Our @NASAWebb telescope, studying the universe from its vantage point a million miles from Earth, captured this image of NGC 628, more informally known as the Phantom Galaxy. We're fortunate, from the viewpoint of our solar system, that the Phantom Galaxy appears face-on, allowing us to study its intricate spiral arms in great detail.  The Phantom Galaxy is 32 million light-years away, and can be found in the constellation Pisces. Visit webb.nasa.gov to check out the latest updates from NASA's James Webb Space Telescope.  Image description: An intricate net of spiral arms, in shades of red and orange, swirls towards a small, bright blue center. Blue and red dots fill the background of the image.   Credit: NASA, ESA, CSA, STScI, Janice Lee (STScI), Thomas Williams (Oxford), and the PHANGS team  #NASA #Webb #Space #Universe #Spiral",nasa,https://www.instagram.com/p/DOypHjPFO1P/,post_10.jpg,https://drive.google.com/uc?id=1KooquO-JdiJU_vjeiiokOTAfjG3Z4VgG
"Pardon our dust 🤧⁣  @NASAHubble captured this starry, dusty scene out in the Large Magellanic Cloud (LMC), a dwarf galaxy situated about 160,000 light-years away. With a mass equal to 10–20% of the mass of the Milky Way, the Large Magellanic Cloud is the largest of the dozens of small galaxies that orbit our galaxy.⁣  The Large Magellanic Cloud is home to several massive stellar nurseries where gas clouds, like those strewn across this image, coalesce into new stars. This image shows a portion of the LMC’s second-largest star-forming region, where bright, young stars light up the gas clouds and sculpt clumps of dust with powerful ultraviolet radiation.   Hubble observed this area roughly 20 years ago, but this latest observation focused on the dusty clouds that permeate the cluster, providing us with a new perspective on cosmic dust.⁣  Image description: Stars in a star cluster shine brightly blue, with four-pointed diffraction spikes radiating from them. The center shows a small, crowded group of stars while a larger group is partially visible on the right side of the image. The nebula is mostly thick, smoky clouds of gas, lit up in blue tones by the stars. Clumps of dust hover before and around the stars; they are mostly dark but lit around their edges where the starlight erodes them.⁣  Credit: ESA/Hubble & NASA, C. Murray, J. Maíz Apellániz⁣  #NASA #Hubble #Stars #Galaxy #Universe",nasa,https://www.instagram.com/p/DPMYrfdjRJj/,post_11.jpg,https://drive.google.com/uc?id=199YK2VEzyc0eVnDxTPHYoo44LjiJoAW6
"One nebula, two views 🔭  @NASAWebb is the largest telescope that’s ever been sent into space—and it has a variety of cameras and other instruments that provide different perspectives on the universe.  The first image here, of a distant planetary nebula known as NGC 6072, was taken with Webb’s Near-Infrared Camera, or NIRCam. NIRCam is designed to capture light in wavelengths from 0.6-5 microns, which corresponds to shades of (visible) red light and near-visible light in the infrared spectrum.   Swipe right for the second image, taken by MIRI: Webb’s Mid-Infrared Instrument. As the name suggests, MIRI collects light in the middle of the infrared spectrum, just a bit further from visible light than the frequencies studied by NIRCam.  Other telescopes study light in other parts of the electromagnetic spectrum: visible light, radio waves, even X-rays and gamma rays! Combining all of this data together gives astronomers a full picture of the cosmos around us.  Image description 1: A complex, finely-detailed explosion in shades of red and orange fans out from a bright region at the center. Various stars and galaxies fill the background, with six-pointed diffraction spikes.  Image description 2: A similar image, but in shades of blue and blue-green rather than red and orange. This image is not as finely detailed, but more clearly shows the bright central star at the middle.  Credit: NASA, ESA, CSA, STScI  #NASA #JWST #Universe",nasa,https://www.instagram.com/p/DOwkHBACda0/,post_12.jpg,https://drive.google.com/uc?id=1DrQ81vK0EYfMwPCSiOqYP8f4oLWOujbI
"Here comes the Sun(-studying spacecraft) Here comes the Sun And I say, ""it’s alright""...  ...if you’re curious about two new NASA missions! Launching later this month, they will study bursts of solar energy that can impact technology and astronauts exploring space.  When the Sun’s magnetic fields reconnect and create a solar flare, it sends out streams of charged particles. NASA’s Interstellar Mapping and Acceleration Probe, or IMAP, will track this solar wind as it reaches the boundaries of the solar system and interacts with the local galactic neighborhood beyond.  IMAP will also be able to help provide real-time observations of the solar wind as it approaches Earth, providing about a half-hour’s warning of harmful radiation for spacecraft and astronauts. As Artemis astronauts venture beyond Earth’s magnetic protection to the Moon and Mars, IMAP’s data becomes ever more crucial to fill in missing puzzle pieces that will help mission planners predict and mitigate the effects of space weather.   It will share a ride to space with NASA’s Carruthers Geocorona Observatory. Carruthers will use its post nearly a million miles from Earth to view the exosphere, our home planet’s outermost atmospheric layer that plays a role in space weather.  These two spacecraft will be the latest in a fleet that keeps watch for flares like the one seen in this Solar Dynamics Observatory image, captured on May 14, 2024.  Image description: The image shows the Sun, with the bright flash of a solar flare on the right standing out against the yellow outline. Other bright spots and loops of plasma appear across the surface. At the bottom left, superimposed text identifies the wavelength used by the Solar Dynamics Observatory to capture the image — 171 angstroms — and the date and time.  Credit: NASA/SDO  #NASA #Sun #Space #SpaceWeather #SolarSystem",nasa,https://www.instagram.com/p/DOo18WBkZEN/,post_13.jpg,https://drive.google.com/uc?id=18c4F94to_JuEdej_ItTwEnPydhv8c35R
"It’s a full moon today! 🌕  Skywatchers in most of Africa, Europe, Asia, and Australia will also be well-positioned to observe a lunar eclipse, or Blood Moon. Totality will begin at about 1730 UTC and last for almost an hour and a half.   The same phenomenon that makes our sky blue and our sunsets red makes the Moon appear reddish-orange as Earth’s shadow falls on the lunar surface.   During a lunar eclipse, Earth is between the Sun and Moon. As sunlight passes through Earth’s air, shorter wavelengths of light — the blues and violets — are scattered throughout our planet’s atmosphere, while longer wavelengths — the reds and oranges — pass through to reach the Moon’s surface. That’s why it’s called a Blood Moon.  Image descriptions:  1: A large full moon framed by silhouetted tree branches in a dark sky.  2: A partially-eclipsed Moon, half bright and half shaded deep red, and stars in a dark sky. In the foreground, tree branches reach towards the Moon.  Credit: NASA/Bill Dunford  #NASA #FullMoon #Moon #Eclipse #Space #Lunar #Science",nasa,https://www.instagram.com/p/DOTakHPE-ln/,post_14.jpg,https://drive.google.com/uc?id=1rq1Oty-wYHgicts6viQckWRmNTC3W1_c
"🖤 Dark energy—it’s not just a phase, Mom.  This image from @NASAHubble shows off Abell 209, a massive galaxy cluster located about 2.8 billion light-years away from Earth. Over a hundred galaxies glow in this image, but what occupies the darkness is just as intriguing.   The space between those galaxies is filled with superheated gas, only visible at X-ray wavelengths. And perhaps the most mysterious part of this galaxy cluster is dark matter: a form of matter that does not interact absorb, reflect, or emit light, making it invisible to us. By observing how dark matter affects normal matter, astronomers hypothesize that the universe is made up of about 5% normal matter, 25% dark matter, and 70% dark energy.  Our orbiting Hubble telescope can help us unravel cosmic mysteries like dark matter and dark energy. Galaxy clusters like this one have immense mass that can bend the fabric of spacetime itself, often creating warped and magnified images through a process called gravitational lensing.  This image of Abell 209 shows subtle signs of lensing—can you spot the slight curving of galaxies within the cluster’s hazy golden glow? Astronomers measure how much these galaxies are distorted to better understand the hidden pockets of dark matter and test theories of how our universe came to be.  Image description: A Hubble image of galaxy cluster Abell 209 shows a glowing concentration of multicolored galaxies. Some appear as hazy orange or gold spots, while others are light blue swirls. At the center is a dusky golden cloud around galaxies that appear slightly stretched or curved, hinting at gravitational lensing. The black background is dotted with smaller galaxies and stars.   Credit: ESA/Hubble & NASA, M. Postman, P. Kelly   #DarkEnergy #DarkMatter #Abell209 #Hubble #Spacetime #GravitationalLensing #GalaxyCluster #NASA",nasa,https://www.instagram.com/p/DOWupAyjDag/,post_15.jpg,https://drive.google.com/uc?id=1g7ak3KRZVXeaiQ0-wT2asWvO9jXt7tU2
"It's a bird! It's a plane! ...It's a super-jet! 🦸⁣ ⁣ @NASAWebb captured this blowtorch of seething gases erupting from a volcanically growing monster star. Stretching across eight light-years, the length of the stellar eruption is approximately twice the distance between our Sun and our next-nearest stars in the Alpha Centauri system. The size and strength of this stellar jet are rare, according to researchers.⁣ ⁣ This serendipitous discovery surprised scientists, who didn't know that a massive star with a jet like this was possible before they spotted this one. While hundreds of stellar jets from protostars have been observed, they are mainly from low-mass stars – unlike this one. Its detection offers evidence that protostellar jets must scale up with the mass of the star powering them: The more massive the stellar engine propelling the plasma, the larger the gusher's size.⁣ ⁣ Image description: Gaseous yellow-orange filaments look like a flower seen from the side and tilted slightly from upper left to lower right, slightly higher than the center of the frame. Extending from the flower to the upper left and lower right are red gas outflows that have an overall shape of tall, narrow triangles with rounded tips. Each red triangle is made up of wavy, irregular lines. Dozens of stars are scattered across the field. One particularly bright white star with eight diffraction spikes is located at the top of the yellow rose. Another bright blue star with even more prominent diffraction spikes is to its lower left. The background of space is black.⁣ ⁣ Credit: NASA, ESA, CSA, STScI, Yu Cheng (NAOJ); Image Processing: Joseph DePasquale (STScI)⁣ ⁣ #NASA #Stars #Space #Universe #Superman",nasa,https://www.instagram.com/p/DOtkXEIjTV3/,post_16.jpg,https://drive.google.com/uc?id=1AAby4_lWidbuaZ_tEiBin2xl-S1WFTdW
"Your name goes here.   The Artemis II mission is launching in early 2026. You can sign up now to have your name aboard the Orion spacecraft when it flies around the Moon.  All of the names will be recorded onto a memory card that will be stowed inside of the capsule. You can submit as many names as you want — including your friends or pets!   Don’t forget to download your boarding pass: go.nasa.gov/artemisnames  Image description: The Orion spacecraft captured this image on Dec. 5, 2022, during the 20th day of the Artemis I mission. The Orion spacecraft is partially visible on the left side of the image. The gray, cratered surface of the Moon is partially in shadow near the bottom of the image. The Earth, which appears as a crescent moon, can be glimpsed in the distance on the right side of the image. Glare is reflecting off the Orion spacecraft.   Credit: NASA  #Artemis #ArtemisII #Spacecraft #Moon #Orion #Earth #LunarMission #Space #SendYourName",nasa,https://www.instagram.com/p/DOYrfwEiL07/,post_17.jpg,https://drive.google.com/uc?id=1a0GFTz-A1hL5PR4s3Vwv7s4iDRuqiLBe
"We got it. Let’s try it and rate it 1–10.  When you're living in low Earth orbit for months at a time, your diet can be a little limited. Though we're studying how to grow chili peppers and other veggies on the @ISS as we prepare for long-term missions to the Moon and Mars, almost all of our astronauts' food currently has to blast off from Earth in jam-packed spacecraft, and it has to be shelf-stable and mess-free.  That doesn't mean it has to be *boring*, though. Our orbiting crew chows down on meals from around the world, special space pizzas made with tortillas instead of pizza dough, and finger foods like the ones in this photo.   One tray features shrimp cocktail on whole grain wheat crackers, while the other holds sushi made with seaweed, spam, tuna, and rice. The shrimp and crackers are held in place by condiments, while the sushi stays put thanks to surface tension from its moisture.  Image description: Aboard the International Space Station, two large, metallic trays each contain about a dozen bite-sized snacks. In the foreground, strips of spam and tuna lay atop rice and seaweed; behind that, a second tray features bright orange shrimp atop square crackers. The rest of the image is packed with various equipment and accessories.  Credit: NASA/Jonny Kim  #NASA #Space #ISS #SpaceStation #Foodstagram",nasa,https://www.instagram.com/p/DOrB0CsFGVb/,post_18.jpg,https://drive.google.com/uc?id=1PRg0WbvtU3-BTZ2SViBaHbwNXwKc1ck-
"Long sewing tool, marked by time and use 🪡  This razor-thin galaxy, NGC 4565, is nicknamed the Needle galaxy, because it looks thin as a pin in the view of most telescopes. The first image was captured by our Galaxy Evolution Explorer, or GALEX telescope, and the second was captured by @NASAHubble.  The Needle galaxy is a spiral galaxy, like our own Milky Way, but we cannot see its spiral arms from where we stand. Because of its position relative to Earth, we can only see it edge-on, meaning we are viewing the galaxy’s thin side profile. We would be able to see the galaxy’s familiar spiral shape if we had a face-on view, looking at the flattest part of the structure.  This galaxy is located between 30 and 50 million light-years away from Earth, inside the constellation Coma Berenices.  Image descriptions:  1: A zoomed-out image of the Needle galaxy, showing the entirety of it against black space and a smattering of other distant stars and galaxies. The Needle appears as a slim, silver streak, lying diagonally in the center of the image. Amidst the sparkling silver edge, the faint, yellow glow of the galaxy’s core shines in its center. Credit: NASA/JPL-Caltech  2: A closer view of the Needle galaxy, showing only one side of its body against the backdrop of black space and distant stars and galaxies. Dark gas forms clouds amidst the glittering aura of the galaxy’s stars. Credit: ESA/Hubble & NASA   #NASA #Hubble #GALEX #Galaxy #Silksong",nasa,https://www.instagram.com/p/DObbauVD78j/,post_19.jpg,https://drive.google.com/uc?id=1dPxSJeBTT0tpph9oDHE5qw7sDYcaexVO
"No more hiding, I’ll be shining, like I’m born to be! 🎶  Our @NASAWebb Space Telescope captured newborn stars forming in clouds of dust and gas (colored golden and orange in this image) in a star-forming region called Pismis 24. Though these clouds can hide stars by trapping visible light within, in the infrared, the stars shine through the nebula and together appear to glow.  In the center is Pismis 24-1, an object formerly thought to be a single massive star, now known to be at least two stars. At 74 and 66 solar masses, they are some of the most massive and luminous stars ever seen. They are blasting out scorching radiation and stellar winds that are carving a cavity into the wall of the star-forming nebula clouds below and at above right.  The fierce forces shaping and compressing the spires in the glowing gas at the bottom of the scene cause new stars to form. The tallest spire spans about 5.4 light-years from the bottom of the image to its top. More than 200 solar systems could fit into its tip.  A note on the color choices here - cyan indicates hot or ionized hydrogen gas being heated by the massive stars. Dust molecules (similar to smoke on Earth) are represented in orange. Red signifies cooler, denser molecular hydrogen - the darker the red, the cooler the gas. Black is the densest gas; it is not emitting light. The wisps of white are dust and gas scattering starlight.  Pismis 24 is one of the closest sites of massive star birth, giving scientists rare insight into the properties of hot young stars and how they evolve.  Read more at the link in @NASAWebb's bio.  Image description: A blue and black sky filled with stars covers about two thirds of the image. The stars are different sizes and shades of white, yellow, and orange. Across the bottom third is a mountain-like vista with spire-like peaks and deep valleys. These “mountains” appear in shades of orange, yellow, and brown. The spires go up and meet a wispy, white cloud that stretches horizontally across the scene. At the top, right corner of the image, a swath of orange and brown structure cuts diagonally across the sky.  Image credit: NASA, ESA, CSA, STScI  #NASA #JWST #Webb #StarFormation",nasa,https://www.instagram.com/p/DOLu07qE8E5/,post_20.jpg,https://drive.google.com/uc?id=1SyoCYMwpONI7o9GnhqHWUkK7rXHHc5C5
"Off the coast of Western Australia, a maze of islands, reefs, and rugged coastline creates dazzling patterns in the ocean. Water whips around the islands with the ebb and flow of the tides in this area, where King Sound opens to the Indian Ocean.   When the Landsat 9 satellite captured this image on June 11, 2025, the powerful currents had stirred up sediment in the shallow waters, creating the bright turquoise swirls visible in this image. Along the coasts are green mangrove estuaries and light sandy beaches.   Image description: This Landsat 9 satellite image shows brown-red, jagged land in the bottom-right corner jutting into blue-green water. Numerous islands dot the rest of the scene. The water appears to swirl around the islands. Some of the coastal areas are dotted with green and tan.   Credit: NASA / USGS Landsat   #NASA #Earth #Australia #Ocean",nasa,https://www.instagram.com/p/DOgYWpvCYHc/,post_22.jpg,https://drive.google.com/uc?id=1RQ5JKo_tyo8jfyCOARuDRgFBJobc45r7
"Pushing the boundaries of what’s possible⁣  ⁣ Our X-59 quiet supersonic research aircraft has just a bit more to go before its first flight. First, it’ll go through medium- and high-speed taxi tests, which focus on how the aircraft handles at higher ground speeds, including braking, steering, stability, and sensor performance. The X-59 team will also assess how well the visibility systems work since the cockpit has no forward-facing window (see the second photo for a close-up).⁣  ⁣ Then, it’s time to take to the skies! This first flight won’t be quiet, but it will let the team check critical systems like engine performance and autopilot and will ensure the aircraft is ready for future flight tests.⁣  ⁣ The X-59 is the centerpiece of NASA’s Quesst mission, which aims to demonstrate quiet supersonic flight by reducing the loud sonic boom to a quieter “thump.”⁣  ⁣ Image descriptions: 1 – The X-59 aircraft sits on the ramp at sunrise. The Sun turns the whole sky a rich, golden color. The X-59 faces to the right; it has a distinctive long and pointy nose. There are a few people working in front of the plane. 2 – A close-up view of a test pilot inside the X-59. He is lowering the canopy, which is cylinder-shaped and has a clear part that you can see through.⁣  ⁣ Credit: Lockheed Martin Corporation⁣  ⁣ #NASA #X59 #Quiet #Flight #Aeronautics #Aircraft",nasa,https://www.instagram.com/p/DNyMXGTWAOB/,post_23.jpg,https://drive.google.com/uc?id=119VqcmbdIynHmv04RzN-hGZvuNEDLTGr
