caption,username,post_url,filename,google_drive_link
"Photos by Rubén Salgado Escudero (@rubensalgadoescudero) | Being on assignment in Costa Rica gave me a glimpse into the Ticos’ approach to life—Pura Vida. More than just a saying, it’s a way of connecting with others, of not letting life’s challenges weigh more than they should, and of honoring the incredible natural richness this country has to offer.  1. I came across these two White-Faced Capuchins grooming each other—their striking white face makes them one of Costa Rica’s most recognizable monkeys. The one being groomed looked directly at me in a trance-like state of relaxation. This is their way of establishing connection with each other and reducing stress, not so different from us. I often saw these playful creatures leaping through the trees, surrounded by the sounds and movement of countless other species that call this forest home.  2. I’d never been much of a coffee drinker, but I left Costa Rica with a newfound appreciation for what is a favorite daily ritual for many. When I met Manuel, the 4th generation farmer on the family-run coffee plantation, Aquiares, he spoke passionately about what coffee means to his community—the love, dedication, and precision that go into every step of its production. In Costa Rica, coffee is clearly much more than a drink; it’s a ritual to be savored as fully as life itself. Pura Vida!  3. I watched this Yellow-throated Toucan—also known as the Chestnut-mandibled Toucan, the largest in Costa Rica—feast on fruit from a palm tree at the Osa Conservation Center. The incredible diversity of wildlife here truly blew me away. Everywhere I turned, there seemed to be a new species moving through this lush, living paradise. | Pura vida awaits. 🌿 Explore lush rainforests, majestic volcanoes, and sun-kissed beaches. Slow down, breathe deep, and feel Costa Rica’s natural rhythm @visit_costarica.",natgeotravel,https://www.instagram.com/p/DQ4ZNeCiAq8/,post_10.jpg,https://drive.google.com/uc?id=1CIBOp2TZMZcFJCuQW4pCsg749TWMuqa6
"As dusk falls over Khiva’s Itchan Kala Fortress, its courtyards bustle with life. In 2026, travelers can see it for themselves with new rail links from Tashkent—the capital of Uzbekistan—and a stay at the Mercure Khiva, the city’s first international five-star hotel, which forms part of an exciting new adventure into this Central Asian Silk Road.  Read more about where to find your next big adventure in our Best of the World 2026 list at the link in bio.  Video by @_aliona_kardash",natgeotravel,https://www.instagram.com/p/DQjol_eEt94/,post_11.jpg,https://drive.google.com/uc?id=1TDdGuBjD9HKO2P06P3uA8JCShKhhWFpY
"November 4 is your chance to see the biggest, brightest full moon of the year. The second of three supermoons in a row, the ""beaver moon"" will reach peak fullness almost simultaneously with its closest approach to Earth, creating the ideal combination for an impressive supermoon spectacle. It should even be bright enough to cast faint shadows on the ground.  Find out the best time to see and photograph it at the link in bio.  Photo by Yang Qitian, VCG/Getty Images",natgeotravel,https://www.instagram.com/p/DQpHpryk8jO/,post_12.jpg,https://drive.google.com/uc?id=12AB1IaaFsW0uLIENDfMLaZ6ZEMVA_Aw4
"There are hundreds of caves in Belize that served as portals to what the Maya called Xibalba—home to ancient death gods, rituals, and extraordinary relics left behind. Head to the link in bio to discover how to explore these eerie portals to the Maya underworld.  Photograph By Helen Bamford / Alamy",natgeotravel,https://www.instagram.com/p/DQcZhZkkvTC/,post_13.jpg,https://drive.google.com/uc?id=1E9vUTjyU7cQWL6gU09EH85b6sYFSbsrP
"Peru’s wonders extend far beyond the heights of Machu Picchu. In the canyons of Yanque, the volcanic streets of Arequipa, and the tranquil expanse of Lake Titicaca, travelers can experience a side of the country where heritage thrives and nature still feels untamed. These overlooked destinations reveal not only breathtaking beauty but also the enduring heart of Peru itself. Discover more at the link in bio.  Photograph by @gabbyrsalazar, National Geographic Image Collection",natgeotravel,https://www.instagram.com/p/DQfdq5lABN6/,post_14.jpg,https://drive.google.com/uc?id=1ba0SWmYaWLIStrbcBm8j1Impv3h1AuXB
"Witness Yosemite National Park's beauty unfold amidst dense, green canopies and towering trunks.   #AmericasNationalParks is now streaming on @DisneyPlus and @hulu.",natgeotravel,https://www.instagram.com/p/DQnLQsXEpWd/,post_15.jpg,https://drive.google.com/uc?id=1k78OG7o5ZYE0Vb9Gkb-jqkc1M9KTeSNo
"Looking for your next eerie escape? Discover 50 surprising destinations in Go to Hell: A Traveler's Guide to Earth's Most Otherworldly Destinations, your illustrated travel guide to some of the most fantastical and hellish locations on Earth by @natgeobooks. Plan an otherworldly adventure at the link in bio.   📸 1/4: More than a third of Yellowstone National Park sits above an active volcano, as evidenced by the steaming landscape of Midway Geyser Basin.   📸 2/4: Red aquatic fern contributes to the gory hue of the water in the Southern Crater’s lake in Waimangu Volcanic Valley.   📸 3/4: The blackened remains of long-dead camel thorn trees stand out against the white salt pans and sunset hues of Deadvlei (Dead Valley).   📸 4/4: Today, tourists can walk the streets of Pompeii in the shadow of Mount Vesuvius, which remains one of the world’s most dangerous active volcanoes.   Photo credit: @michaelnicknichols; Vladimir Nardin/Getty Images, Michael Melford/National Geographic Image Collection, Tunatura/Shutterstock",natgeotravel,https://www.instagram.com/p/DQdcl9tANSC/,post_16.jpg,https://drive.google.com/uc?id=10yrwIIn0VXox_UeyibfJfUp5wcFvyIG3
"Discover the beauty of Costa Chica, Mexico. 🌊  While Oaxaca's capital has become increasingly popular, the southern Mexican state's coast has remained a quieter destination despite its incredible surf scene, architectural marvels, and undeveloped beaches. With Puerto Escondido set to become one of 14 World Surfing Reserves in early 2026, there's no better time to experience the tranquility of Costa Chica.   From Oaxaca, Mexico's coastline to Italy's Dolomites, Nat Geo’s #BestOfTheWorld 2026 list features a selection of must-go destinations. Read the full list at the link in bio.  Video by @cesar_rodriguezb",natgeotravel,https://www.instagram.com/p/DQezB-jCHus/,post_17.jpg,https://drive.google.com/uc?id=1XOktv2ymvz_5htQ5kI9UfzfdDPzwHlkP
"Día de los Muertos is a colorful celebration—where ancestors are the guests of honor. 👪 ❤️ In this Mexican cultural tradition, people pay tribute to their loved ones and celebrate their memory.  #OneStrangeRock is now streaming on @DisneyPlus.",natgeohistory,https://www.instagram.com/p/DQh9-4Fje-I/,post_18.jpg,https://drive.google.com/uc?id=1c3GIMC_4lIq2sy91ZF4OcvNTWrUCLaHn
"Video by @bogi_olsen | This spectacular sunset was captured right from my balcony overlooking a small part of the village of Nes, Eysturoy. An old red house with a green metal roof—a traditional building style no longer used today—is perfectly framed by the dramatic sky over the Faroe Islands.  Share your best travel videos and images using #NatGeoYourShotBOTW2026 now through October.   Our Best of the World 2026 guide is now live! Head to the link in bio to check out our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DQO6yzaFIT7/,post_19.jpg,https://drive.google.com/uc?id=1bRNhpEK3gzmB6W_TJ0svHkkCHhmknZp2
"In New England, treehouses have evolved from childhood escapes into remarkable places to experience fall. From Vermont to Maine, these elevated retreats pair thoughtful design with the simple pleasure of watching the leaves change color—each stay showcasing the region’s vibrant foliage and the quiet stillness of the fall woods.  Explore the five treehouses you can visit at the link in bio.   Photograph by Twin Farms",natgeotravel,https://www.instagram.com/p/DQW9nukExqm/,post_20.jpg,https://drive.google.com/uc?id=1cVMU3WaP91Z1JZVONtUhEximG0C3JA07
"Looking for your next adventure? National Geographic’s picks for Best of the World 2026 are here. 🌎   Developed by our team of travel experts and global editors, our #BestOfTheWorld guide contains the most awe-inspiring, meaningful, and immersive experiences for the year ahead.   Our bags are packed—see where we’re headed at the link in our bio or at natgeo.com/bestoftheworld  Photograph by @chrisburkard, Verb Photo",natgeo,https://www.instagram.com/p/DQExTPtje5H/,post_21.jpg,https://drive.google.com/uc?id=15bW-74698P8rFXSlHVywwYO8fegEegHy
"In late October and early November, multiple Día de los Muertos parades fill Mexico’s buzzing capital with thousands of costumed marchers. Head to the link in bio for 11 of the best places to stay in five cities that really know how to celebrate the holiday.  Photograph by Cristopher Rogel Blanquet, Getty Images",natgeotravel,https://www.instagram.com/p/DQQztsnjx3k/,post_22.jpg,https://drive.google.com/uc?id=1aQCddgHV_jPrG6vk2-_718qqeY29VMaz
"Photo by @emilypolar | A waxing moon rises above a forested valley of changing aspens in Eagle County, Colorado.  To see more landscapes from east to west, follow me @emilypolar.",natgeotravel,https://www.instagram.com/p/DQNFrKGFZWA/,post_23.jpg,https://drive.google.com/uc?id=1a6oVuPATfKe9xFkSaeB7EyAjhDT-rTHr
"November is packed with celestial events this year. Not only does it contain three meteor showers and the largest full moon of 2025, it also presents one of the best chances to see Mercury with the naked eye.   Find out everything you need to know to catch these stunning night sky happenings at the link in bio.  Photo by Lorenzo Di Cola, NurPhoto/Getty Images",natgeotravel,https://www.instagram.com/p/DQiEEhgEa3d/,post_24.jpg,https://drive.google.com/uc?id=1ZKVFOpZMAFGsttD-5V6swmEPase11WuC
"Photo by @jessicasample | Quaking aspens are among North America's most common deciduous trees, turning vibrant yellow in the fall. Here they're seen reflected in Jenny Lake in Grand Teton National Park, Wyoming.  Each tree in an aspen grove is connected to a single root system, allowing new trunks to grow from underground roots. This means many trees share the same genetics. While trunks can live up to a century, the root systems may be hundreds or thousands of years old.",natgeotravel,https://www.instagram.com/p/DQUsR0dEsLI/,post_25.jpg,https://drive.google.com/uc?id=1ShZUNz_CyUZmBSsRdLb0ytmLk1dZ4yA1
"The Cimetière des Innocents—Holy Innocents' Cemetery—in Paris had been in use for centuries when a flood in 1780 resulted in rotting bodies littering a neighboring property. Subsequently, all of the cemetary's remains were exhumed and moved to the tunnels beneath the city. Here are five facts about one of the world's largest ossuaries that houses the bones of millions of people.   Discover more about the secret underground world of Paris at the link in bio.",natgeohistory,https://www.instagram.com/p/DQMO_kIFBZH/,post_26.jpg,https://drive.google.com/uc?id=1fKwxypHwhJ_zccU9faXppWZlrTjTZGLC
"Before pumpkins and candy, Halloween happened at Ireland's ""gate to hell."" 🎃  The entrance to Oweynagat cave in Ireland has long ties to Samhain, the Celtic festival that inspired Halloween. Around 2,000 years ago, the site came alive with firelit rituals and feasting as people marked the night when the barrier between the living and the otherworld was said to vanish.   Go in search of the ancient royal capital that spawned our favorite night of the dead at the link in bio.  Photograph by @ronan_o_connell",natgeotravel,https://www.instagram.com/p/DQSgNC4k1dn/,post_27.jpg,https://drive.google.com/uc?id=11xqL8WApH0TIDjckEbaQE78Xu9kxIrRK
"You don't have to go to Big Bend National Park to appreciate the majesty of the universe, but it helps.  #AmericasNationalParks is streaming on @DisneyPlus and @hulu.",natgeotravel,https://www.instagram.com/p/DQZppy1EltG/,post_28.jpg,https://drive.google.com/uc?id=1sIf2Fou5w-9cb66V0nMZr_CUTu2c8X5T
"Photos by @astro_chaser91 | The Wave, in Arizona’s Vermilion Cliffs National Monument, is a masterpiece carved in sandstone. It is an essential pilgrimage for landscape photographers and passionate hikers. But there’s a catch: Only a handful of lucky winners are granted access each day through a lottery system.  Share your best travel videos and images using #NatGeoYourShotBOTW2026 now through October.   Want our Best of the World 2026 list as soon as it drops? Head to the link in bio to receive our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DP6q8ecjhI2/,post_29.jpg,https://drive.google.com/uc?id=1jZwfwJZWPEeImQGZiVZLknSeCU8J-g5Y
"Photo by @ninaznidersic | The Sheikh Zayed Grand Mosque Centre in Abu Dhabi is a masterpiece of light, symmetry, and silence. Photographing it felt like stepping into a dream made of white marble and perfect geometry, with every line, dome, and reflection designed to capture purity. The 82 domes rise like soft clouds above the courtyard, their curves blending seamlessly with endless arcades of polished marble. The play of light and shadow shifts throughout the day, turning stone into something almost weightless. The stillness, the symmetry, the brilliance of white meeting the blue desert sky…It’s one of the most peaceful and visually pure places I’ve ever photographed.  Share your best videos and images using #NatGeoYourShotBOTW2026 now through October.   Want our Best of the World 2026 list as soon as it drops? Head to the link in bio to receive our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DP_eBGejifI/,post_30.jpg,https://drive.google.com/uc?id=1_eLb1nM4jgm3Ri6B3f-wRPedxzXsWw__
"Home to countless waterfalls and vibrant greenery, Yosemite National Park offers breathtaking views.  #AmericasNationalParks is now streaming on @DisneyPlus and @Hulu.",natgeotravel,https://www.instagram.com/p/DP85OuZEmsc/,post_31.jpg,https://drive.google.com/uc?id=19JebQO6jtyMpDtRKvXQNRUKdZFsp88in
There's nothing like a fall view in Grand Teton National Park 🍂  #AmericasNationalParks is now streaming on @DisneyPlus.,natgeotravel,https://www.instagram.com/p/DQR-fR9EtuP/,post_32.jpg,https://drive.google.com/uc?id=19BXPwvhsKxrT3lsRDW_I9rGb9psT6lIw
"Just beyond Paris, three historic cities reveal that France’s royal legacy is far from confined to the capital. Between grand châteaux, world-class art, and landscapes shaped by centuries of ambition, these destinations reward travelers who take the time to linger.  Head to the link in bio to explore these three cities.  Photograph by John Kellerman, Alamy",natgeotravel,https://www.instagram.com/p/DQl78baEp6L/,post_33.jpg,https://drive.google.com/uc?id=1_9XGCUIl76bzIIPEdPrQKaWMk1a7PnVi
"Photo by @sudhan.capture | Captured at midday, this aerial view of Anse Source d’Argent on La Digue island reveals Seychelles at its most breathtaking—crystal-clear turquoise waters meeting ancient granite boulders and lush tropical palms. The sun illuminates every shade of blue and green, turning the lagoon into a living canvas. Often called the most photographed beach in the world, this timeless coastline embodies the raw, untouched beauty that makes Seychelles a crown jewel of the Indian Ocean.  Share your best travel videos and images using #NatGeoYourShotBOTW2026 now through October.   Our Best of the World 2026 guide is now live! Head to the link in bio to check out our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DQKUERWjGJE/,post_34.jpg,https://drive.google.com/uc?id=1aDKW2jOAT1vgDdV-zvTJl1asHZ-1o5Qj
"Immerse yourself in the scenic landscape of South Korea’s Dongseo Trail. This developing 527-mile route runs coast to coast, connecting towns like Uljin and Anmyeondo, where hikers can rest and resupply.  Discover more of the most exciting destinations for the year ahead in our Best of the World 2026 list at the link in bio.   Video by @junmichaelpark",natgeotravel,https://www.instagram.com/p/DQJ53_8krBe/,post_35.jpg,https://drive.google.com/uc?id=1K6fP_lxRxxfKNR3MlHjIjUcaAzgOe72B
"A relic from the dawn of the solar system is lighting up the night sky.   Comet C/2025 A6 (Lemmon), this year’s brightest comet, will pass closest to Earth on October 21—its first and only appearance for more than a thousand years. With its emerald glow and twin tails of dust and ions, the comet offers researchers a glimpse into the materials that shaped our solar system.   Discover the science behind its color, its origins, and how to see it before it fades from view at the link in bio.  Photograph by @miguel_claro",natgeotravel,https://www.instagram.com/p/DP9N0nQE5If/,post_36.jpg,https://drive.google.com/uc?id=1U1eJU7-5GiO8ayNaeNqcoYKZUQvLT85F
"Don't let your day's exploration end when you check in! 🧳  Imagine spending the evening in transparent pods high above Peru's Sacred Valley, or burrowing down 1,300 feet inside a historic Welsh slate mine. These eight overnight stays offer a different way to experience a destination, extending the sense of journey long after sunset.  Head to the link in bio to explore more epic overnight stays.  Photograph by Skylodge",natgeotravel,https://www.instagram.com/p/DP6ffObE9P6/,post_37.jpg,https://drive.google.com/uc?id=1w3jgwYrKW_1FWGbEe3u60AATJg0uj-qT
"Photo by @rakeshbaro | Turquoise waters weaving through autumn hues in the heart of the Canadian Rockies in Alberta, nature’s palette at its finest. Flowing in part from mountain glaciers, the Cline River winds its way through David Thompson Country, a region often overlooked but filled with hidden gems. The river, known for its blue waters, rugged canyons, and nearby hiking trails, is a dream for adventurers and photographers alike.  Share your best travel videos and images using #NatGeoYourShotBOTW2026 now through October.  Want our Best of the World 2026 list as soon as it drops? Head to the link in bio to receive our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DP4FOVQD6cx/,post_38.jpg,https://drive.google.com/uc?id=1_aSibIuQt7TBnLkXh4dPSRsWJD_mJLpW
"Video by @timelessdiaries | For a few fleeting days each year, Vermont’s Northeast Kingdom becomes nature’s most vivid masterpiece. This was filmed at Westmore’s Lake Willoughby during peak fall color, where the hillsides glowed in amber and crimson and the valley felt wrapped in autumn’s quiet magic.  Share your best travel videos and images using #NatGeoYourShotBOTW2026 now through October.  Want our Best of the World 2026 list as soon as it drops? Head to the link in bio to receive our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DPynXTAiu48/,post_39.jpg,https://drive.google.com/uc?id=1EJYPdCDthRCvpTwRkZuWP10kq0nZ8Kba
"Photos by @anoud_radaideh | Through the narrow passageways of the Siq, the ancient city of Petra, Jordan, slowly reveals itself, each turn unveiling layers of light, history, and time. Standing before the Treasury, it’s impossible not to feel the weight of centuries carved into stone.  Share your best travel videos and images using #NatGeoYourShotBOTW2026 now through October.   Want our Best of the World 2026 list as soon as it drops? Head to the link in bio to receive our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DPwXFH4j2J2/,post_40.jpg,https://drive.google.com/uc?id=14PNqLxwJ2SwctUgGzqb5ngHrqzl8UMWJ
"Photo by @ryandphillip | From Peyto Lake and its turquoise shimmer to the towering walls of the Columbia Icefield, I spent the day exploring the unforgettable landscapes between Jasper and Banff national parks. Yet it was between those famous sites, along the quiet stretches of the Icefields Parkway, that the landscape spoke the loudest. As the day drew to a close, I stopped to capture the quiet truth that beauty lives not in the destination but in the journey.  Share your best travel videos and images using #NatGeoYourShotBOTW2026 now through October.   Want our Best of the World 2026 list as soon as it drops? Head to the link in bio to receive our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DP1Y4Blj7sW/,post_41.jpg,https://drive.google.com/uc?id=1UuRlKundc1joF17pSGMHB0-nMMtzW2cj
"Few places balance creativity and calm quite like this Scandinavian city. Its center has cobbled streets with modern art spaces, a youthful vibe shaped by music, and a thriving food scene. Surrounded by lakes and countryside, this city feels modern, grounded, and full of life.  For a similar vibe to Austin, but in Europe, uncover Denmark's second-largest city at the link in bio.  Photograph by Katrine Noer",natgeotravel,https://www.instagram.com/p/DQAb0X5E49D/,post_42.jpg,https://drive.google.com/uc?id=1GvZW447S2czHZiqQWI1skaH-npt817Gn
"☕️ Across the world, coffeehouses designed for off-the-beaten-path experiences are popping up, meaning you'll need to hike or bike to earn your cup of joe.   From a high-altitude refuge in the French Alps to a treehouse in Thailand, discover six remote coffee spots at the link in bio.  Photograph by tyepns, Shutterstock",natgeotravel,https://www.instagram.com/p/DPptHlcDpgX/,post_43.jpg,https://drive.google.com/uc?id=1E8FbaalOKWTQbFTPiVYtWoffWC7i53Ld
Think you know the world? Share your score in the comments 👀,natgeotravel,https://www.instagram.com/p/DP4LaFhEiw_/,post_44.jpg,https://drive.google.com/uc?id=1NzEvXUcePEXqJPNq-IVf3RWh_ZkKftPO
"Photo by @nds_traveldiaries | Every year for several years, I had been flying to New England to explore and photograph the stunning fall colors. During the height of the pandemic, when flying was not feasible, I drove alone for about 14 hours to fulfill my yearly passion for experiencing New England in fall. This photo, taken in the White Mountains of New Hampshire, brings back fond memories during a very challenging time.  Share your best travel videos and images using #NatGeoYourShotBOTW2026 now through October.   Want our Best of the World 2026 list as soon as it drops? Head to the link in bio to receive our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DP9wKbWEoqE/,post_45.jpg,https://drive.google.com/uc?id=1_4ySyAFK944vDzzu0mRT-htwx5czYhXY
"Next summer, the FIFA World Cup transforms North America into a stage for both soccer and travel ⚽️  Fans can follow the action through 16 cities—from Vancouver and Seattle to Mexico City and Miami—catching games and local flavor along the way. Plan your route and start exploring with the help of our travel guide at the link in bio.  Photograph by Lee Smith/Reuters, Redux",natgeotravel,https://www.instagram.com/p/DP1Fa64Dct5/,post_46.jpg,https://drive.google.com/uc?id=13-GZ1tYroKudFqrKqVNQ8Ovc9hONA78N
"Grab your camera, there's a world to capture out there. 📸  All titles now streaming on @DisneyPlus.",natgeotravel,https://www.instagram.com/p/DQHoP9pkqF4/,post_47.jpg,https://drive.google.com/uc?id=1-znsvT006XRjDiif893pak5hLyyek2P1
Photo by Spencer Millsap @spono | Larch tree season is upon us as thousands of larches native to Washington State glow with their yellow-turned needles in the fall. The spectacular show can be seen as color pops throughout the North Cascades and beyond. It's one of the highlights of getting out on the scattering of trails in the wilds.,natgeotravel,https://www.instagram.com/p/DQS3jJoCCF6/,post_48.jpg,https://drive.google.com/uc?id=1iSnnqQ8IHk-4oSmTslXRvQrxg98HCand
Sunlight lights up the vivid blues of Patagonia’s iconic landscape.  Photograph by Eric Firnhaber,natgeotravel,https://www.instagram.com/p/DPr-6tTjuUr/,post_49.jpg,https://drive.google.com/uc?id=1YczyrkdovkoC0jqH7TvV4pWR870BaM5w
Just when you thought Firehole River in Yellowstone couldn't get any more beautiful 🌈  #WildYellowstone is now streaming on @DisneyPlus.,natgeotravel,https://www.instagram.com/p/DP_56H2kmfH/,post_50.jpg,https://drive.google.com/uc?id=1xOvfVjsRrFYe5I-iRAAcwRRtQU1V-MDA
"Photo by @achintyaadhikari | Vessel, at New York City’s Hudson Yards, has a unique design that looks like a flower vase. From the top, you’ll be amazed to see the beautiful geometric pattern. I captured this bird’s-eye view on a gloomy day.  Share your best travel videos and images using #NatGeoYourShotBOTW2026 now through October.   Want our Best of the World 2026 list as soon as it drops? Head to the link in bio to receive our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DPe1F-eEzSW/,post_51.jpg,https://drive.google.com/uc?id=1TiLxL2Yom6r-PFHeNnYGuDlwQMqS09v5
"Photo by @ellerenard | Saying goodbye to summer from atop Galata Tower in Istanbul. Whether it’s the golden light, the ancient rooftops, or the bustling streets below, there’s something undeniably special about this city.  Share your best videos and images using #NatGeoYourShotBOTW2026 now through October.   Want our Best of the World 2026 list as soon as it drops? Head to the link in bio to receive our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DPpHXJyEx_Y/,post_52.jpg,https://drive.google.com/uc?id=1jODMnTk7Lbdd6qDjkldYi0KACnd08kaj
"Photo by @paolomaierophotography | This photo was taken just after sunrise in Srednji Vrh, Slovenia. The first light of the day gently touched a small wooden house and part of the valley, while the surrounding mountains remained in shadow. I was drawn to the quiet contrast between light and shade, a simple, peaceful moment that captures the calm beauty of the morning in the Julian Alps.  Share your best travel videos and images using #NatGeoYourShotBOTW2026 now through October.   Want our Best of the World 2026 list as soon as it drops? Head to the link in bio to receive our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DPw0I9VE5vx/,post_53.jpg,https://drive.google.com/uc?id=1ByWz2hz2kk0HOmaeCshogA1XZeizUGRA
"Photo by @anton.linstrom | Turgen Jailoo, nestled in the Tian Shan ranges of Kyrgyzstan, is a remote alpine valley where emerald meadows meet snowcapped mountains. During my journey across Kyrgyzstan, I camped here among wild horses and winding rivers, capturing the untouched beauty of this highland landscape.  Share your best travel videos and images using #NatGeoYourShotBOTW2026 now through October.   Want our Best of the World 2026 list as soon as it drops? Head to the link in bio to receive our annual list of must-go travel destinations.",natgeoyourshot,https://www.instagram.com/p/DPi_hOsj6Ex/,post_54.jpg,https://drive.google.com/uc?id=1hFBj0DCP3oHrX5UB0FecgeJaPIiv75SV
